lat,long,city,state,country,suburb
71.093,23.995,Hammerfest,Finnmark,Norway,
68.755,23.538,,,,
60.188,11.074,Oslo,Oslo,Norway,
59.624,9.638,Drammen,Buskerud,Norway,
63.7,9.601,Rissa,Sør-Trøndelag,Norway,
62.577,11.352,Tynset,Hedmark,Norway,
57.983,7.048,Mandal,Vest-Agder,Norway,
58.11,6.568,Lyngdal,Vest-Agder,Norway,
58.633,9.15,Kragerø,Telemark,Norway,
59.648,6.363,Stord,Hordaland,Norway,
58.884,5.637,Stavanger,Rogaland,Norway,
62.859,6.539,Molde,Møre og Romsdal,Norway,
62.233,7.417,Sykkylven,Møre og Romsdal,Norway,
59.027,8.521,Bamble,Telemark,Norway,
61.027,5.385,Lindås,Hordaland,Norway,
71.084,28.218,,,,
59.036,11.052,Sarpsborg,Østfold,Norway,
59.148,11.559,Halden,Østfold,Norway,
59.308,11.131,Moss,Østfold,Norway,
59.636,11.048,Nordre Fåle,Akershus,Norway,
59.317,10.817,Tønsberg,Vestfold,Norway,
59.481,11.652,Askim,Østfold,Norway,
58.383,10.788,,,,
59.286,11.114,Horten,Vestfold,Norway,
59.301,11.661,Eidsberg,Østfold,Norway,
59.443,10.684,Ski,Akershus,Norway,
59.856,10.437,Asker,Akershus,Norway,
60.051,10.686,Lørenskog,Akershus,Norway,
59.969,10.793,Oppegård,Akershus,Norway,
59.873,10.792,Lier,Buskerud,Norway,
59.984,10.669,Nittedal,Akershus,Norway,
61.89,10.142,Nord-Fron,Oppland,Norway,
62.433,10.417,,,,
61.887,12.048,Drevsjø,Innlandet,Norway,Engerdal
60.781,10.812,Ringsaker,Hedmark,Norway,
62.597,10.271,Oppdal,Sør-Trøndelag,Norway,
60.791,10.959,Hamar,Hedmark,Norway,
61.136,12.505,Trysil,Hedmark,Norway,
61.243,8.856,,,,
60.953,10.597,Lillehammer,Oppland,Norway,
60.918,9.29,Leira,Innlandet,Norway,Nord-Aurdal
61.721,8.244,,,,
61.417,9.534,,,,
60.294,10.58,Nannestad,Akershus,Norway,
61.921,9.013,,,,
60.835,9.493,,,,
61.902,8.172,,,,
61.878,8.472,,,,
60.7,10.867,Stange,Hedmark,Norway,
61.126,8.582,Vang,Innlandet,Norway,Vang
60.678,8.011,,,,
60.532,8.148,Geilo,Buskerud,Norway,Hol
60.138,9.597,Kongsberg,Buskerud,Norway,
60.383,9.607,Gran,Oppland,Norway,
60.109,10.297,Nesoddtangen,Oslo,Norway,
60.638,8.566,Ål,Buskerud,Norway,Ål
60.238,9.926,Jevnaker,Oppland,Norway,
60.463,8.752,Tunhovd,Buskerud,Norway,Nore og Uvdal
59.196,9.968,Skien,Telemark,Norway,
59.053,10.027,Porsgrunn,Telemark,Norway,
59.133,10.216,Larvik,Vestfold,Norway,
59.38,7.829,,,,
59.324,8.152,Bø,Telemark,Norway,
59.383,9.201,Notodden,Telemark,Norway,
59.144,9.267,,,,
59.009,8.273,,,,
60.018,7.914,,,,
59.55,9.264,Notodden,Telemark,Norway,Notodden
59.264,8.775,,,,
59.704,8.036,Rauland,Telemark,Norway,Vinje
59.879,8.576,Rjukan,Telemark,Norway,Bøhagen
59.745,8.81,Tuddal,Telemark,Norway,Hjartdal
58.887,8.948,Risør,Aust-Agder,Norway,
58.633,8.282,Grimstad,Aust-Agder,Norway,
58.793,8.234,Birkenes,Aust-Agder,Norway,
58.412,6.658,Egersund,Rogaland,Norway,
58.2,8.068,Vennesla,Vest-Agder,Norway,
58.658,6.946,Kvinesdal,Vest-Agder,Norway,
58.616,7.407,Kyrkjebygda,Agder,Norway,Åseral
58.946,6.919,Strand,Rogaland,Norway,
58.284,6.649,Farsund,Vest-Agder,Norway,
59.078,6.02,Sandnes,Rogaland,Norway,
58.453,6.003,Time,Rogaland,Norway,
58.694,5.642,Sola,Rogaland,Norway,
59.556,5.996,Sveio,Hordaland,Norway,
58.325,6.359,Flekkefjord,Vest-Agder,Norway,
59.057,6.649,Lysebotn,Rogaland,Norway,Sandnes
58.766,6.369,,,,
58.659,5.555,Kleppe,Rogaland,Norway,
58.684,5.984,Ålgård,Rogaland,Norway,Gjesdal
58.957,5.73,Randaberg,Rogaland,Norway,
59.588,6.809,Nesflaten,Rogaland,Norway,Suldal
58.818,5.92,,,,
60.803,6.15,Vossevangen,Hordaland,Norway,
60.273,5.331,Askøy,Hordaland,Norway,
60.408,7.279,,,,
60.289,5.226,Os,Hordaland,Norway,
60.848,5.217,Meland,Hordaland,Norway,
60.829,6.25,,,,
60.042,5.906,Austevoll,Hordaland,Norway,
59.657,5.259,Bømlo,Hordaland,Norway,
60.688,5.964,,,,
59.829,6.825,Røldal,Vestland,Norway,Ullensvang
59.991,6.024,Rosendal,Vestland,Norway,Kvinnherad
59.908,5.068,,,,
61.832,5.668,Vereide,Sogn og Fjordane,Norway,
60.903,7.202,Sogndal,Sogn og Fjordane,Norway,
61.536,6.06,Førde,Sogn og Fjordane,Norway,
60.959,5.427,,,,
61.694,6.809,Stryn,Sogn og Fjordane,Norway,
61.292,7.188,Kaupanger,Sogn og Fjordane,Norway,
61.42,6.376,,,,
62.003,6.651,Ørsta,Møre og Romsdal,Norway,
61.234,5.432,,,,
61.112,5.547,Lavik,Vestland,Norway,Høyanger
61.109,8.036,,,,
61.713,6.616,Byrkjelo,Vestland,Norway,Gloppen
61.334,6.933,,,,
62.148,5.214,Volda,Møre og Romsdal,Norway,
61.073,6.581,Vikøyri,Vestland,Norway,Vik
61.004,4.676,,,,
62.891,7.391,Kristiansund,Møre og Romsdal,Norway,
62.909,7.245,Vestnes,Møre og Romsdal,Norway,
62.248,7.241,,,,
62.686,8.424,Sunndalsøra,Møre og Romsdal,Norway,
62.479,6.82,Ålesund,Møre og Romsdal,Norway,
63.038,9.221,Surnadal,Møre og Romsdal,Norway,
62.675,8.559,Sunndalsøra,Møre og Romsdal,Norway,Hov
63.056,11.569,Stjørdal,Nord-Trøndelag,Norway,
62.674,11.454,Glåmos,Trøndelag,Norway,Røros
64.245,10.328,Bessaker,Trøndelag,Norway,Åfjord
63.295,9.748,Trondheim,Sør-Trøndelag,Norway,
63.411,10.453,Malvik,Sør-Trøndelag,Norway,
64.838,11.957,Rørvik,Nord-Trøndelag,Norway,
64.742,12.846,Trones,Trøndelag,Norway,Namsskogan
64.798,10.549,,,,
63.488,11.355,Verdal,Nord-Trøndelag,Norway,
64.243,13.771,Sørli,Trøndelag,Norway,Lierne
64.684,13.657,,,,
68.914,15.211,Sortland,Nordland,Norway,
66.067,12.916,Alstahaug,Nordland,Norway,
68.141,13.609,Leknes,Nordland,Norway,Vestvågøy
66.389,13.187,Mo i Rana,Nordland,Norway,
65.123,12.373,,,,
67.922,15.117,,,,
67.134,16.071,Fauske,Nordland,Norway,
65.358,14.261,,,,
65.83,13.907,Bleikvasslia,Nordland,Norway,Hemnes
68.646,18.246,Narvik,Nordland,Norway,
68.609,16.494,Harstad,Troms,Norway,
68.658,18.819,,,,
68.861,18.338,Lenvik,Troms,Norway,
70.246,19.501,,,,
69.367,24.433,Karasjok,Finnmark,Norway,
68.997,23.033,,,,
70.701,30.068,,,,
78.067,13.633,Longyearbyen,,Svalbard,
77.883,16.717,Sveagruva,,Norway,
66.0,2.0,,,,
63.5,10.89,Levanger,Nord-Trøndelag,Norway,
69.3,16.15,,,,
64.16,12.47,Steinkjer,Nord-Trøndelag,Norway,
60.174,11.051,Sørum,Akershus,Norway,
59.809,10.632,Nedre Eiker,Buskerud,Norway,
59.667,10.8,Røyken,Buskerud,Norway,
59.906,10.516,Ås,Akershus,Norway,
59.94,10.622,Frogn,Akershus,Norway,
58.803,9.098,Fiane,Agder,Norway,Gjerstad
58.718,9.21,Risør,Agder,Norway,Frydendal
58.597,8.717,,,,
58.658,8.631,Nelaug,Agder,Norway,Åmli
58.34,8.522,Lillesand,Aust-Agder,Norway,
58.523,8.041,Engesland,Agder,Norway,Birkenes
59.352,7.347,Bykle,Agder,Norway,Bykle
59.868,10.056,Drøbak,Akershus,Norway,
60.719,8.948,Gol,Buskerud,Norway,Gol
69.978,23.358,Alta,Finnmark,Norway,Elvebakken
70.68,23.677,Hammerfest,Finnmark,Norway,Prærien
71.011,25.978,Storbukt,Finnmark,Norway,Nordkapp
71.033,27.829,Mehamn,Finnmark,Norway,Gamvik
70.871,29.034,Berlevåg,Finnmark,Norway,Berlevåg
70.399,23.626,,,,
70.773,25.616,,,,
70.019,27.414,Sirbmá - Sirma,Finnmark,Norway,Tana
70.065,29.835,Kirkenes,Finnmark,Norway,
69.373,29.694,,,,
61.558,12.499,,,,
61.684,11.996,Heggeriset,Innlandet,Norway,Engerdal
62.204,11.452,,,,
61.791,10.503,Øyer,Oppland,Norway,
61.972,10.029,,,,
60.801,11.098,Elverum,Hedmark,Norway,
60.818,11.069,Gjøvik,Oppland,Norway,
62.076,12.172,,,,
61.697,11.206,Åkrestrømmen,Innlandet,Norway,Rendalen
60.953,10.681,Moelv,Innlandet,Norway,Ringsaker
59.859,6.278,,,,
59.864,5.769,Husnes,Vestland,Norway,Kvinnherad
60.623,5.381,Eikangervåg,Vestland,Norway,Alver
59.858,6.017,,,,
60.132,6.331,,,,
60.379,6.193,Øystese,Vestland,Norway,Kvam herad
60.9,6.724,,,,
62.103,5.582,Ulstein,Møre og Romsdal,Norway,
62.329,7.513,,,,
62.464,6.396,Haram,Møre og Romsdal,Norway,
62.603,6.324,Hareid,Møre og Romsdal,Norway,
62.663,8.106,Eresfjord,Møre og Romsdal,Norway,Molde
62.805,7.7,Frei,Møre og Romsdal,Norway,
62.509,8.977,Gjøra,Møre og Romsdal,Norway,Sunndal
62.329,5.268,,,,
62.744,7.262,,,,
63.125,7.704,Kristiansund,Møre og Romsdal,Norway,Karihola
63.109,7.816,Byskogen,Møre og Romsdal,Norway,Kristiansund
63.419,8.063,,,,
62.181,6.081,Ørsta,Møre og Romsdal,Norway,Ørsta
62.203,6.466,Sæbø,Møre og Romsdal,Norway,Ørsta
62.562,6.115,,,,
65.457,12.218,Brønnøysund,Nordland,Norway,Tautra
66.217,13.392,Bardal,Nordland,Norway,Leirfjord
65.796,14.487,,,,
68.33,16.788,Ballangen - Bálák,Nordland,Norway,Narvik
68.491,16.683,,,,
67.538,14.84,Bodø,Nordland,Norway,
68.32,14.653,,,,
68.236,14.474,Svolvær,Nordland,Norway,Vågan
68.155,13.615,Leknes,Nordland,Norway,Fygle
65.961,12.471,Sandnessjøen,Nordland,Norway,
66.307,14.154,Mo i Rana,Nordland,Norway,Rana
67.361,15.589,Straumen,Nordland,Norway,Sørfold
68.439,17.388,Narvik,Nordland,Norway,Framnes
68.245,14.669,,,,
67.932,13.092,Reine,Nordland,Norway,
68.58,15.029,,,,
66.364,14.301,Røssvoll,Nordland,Norway,Rana
63.72,11.543,,,,
63.686,10.608,Leksvik,Trøndelag,Norway,Indre Fosen
64.471,11.571,Namsos,Nord-Trøndelag,Norway,
64.523,11.281,,,,
64.117,11.739,Kvam,Trøndelag,Norway,Steinkjer
64.481,11.838,Hunn,Trøndelag,Norway,Overhalla
65.202,10.996,,,,
61.463,10.318,Fåvang,Innlandet,Norway,Ringebu
61.651,10.108,,,,
61.664,9.974,Venabygd,Innlandet,Norway,Ringebu
61.516,9.408,Skåbu,Innlandet,Norway,Nord-Fron
62.106,8.919,,,,
61.564,7.998,,,,
60.595,10.64,Lunner,Oppland,Norway,
61.122,9.063,Heggenes,Innlandet,Norway,Øystre Slidre
61.178,8.113,Tyinkrysset,Innlandet,Norway,Vang
60.619,9.726,,,,
59.967,10.933,Lommedalen,Oslo,Norway,
59.942,10.72,Enebakk,Akershus,Norway,
59.587,11.166,Vestby,Akershus,Norway,
59.496,11.013,Rygge,Østfold,Norway,
58.755,6.013,Ålgård,Rogaland,Norway,Gjesdal
58.906,5.967,,,,
59.269,5.263,Åkrehamn,Rogaland,Norway,
59.349,5.198,,,,
59.32,5.319,Håvik,Rogaland,Norway,Karmøy
58.866,5.762,Sandnes,Rogaland,Norway,Hana
58.828,6.055,Oltedal,Rogaland,Norway,Gjesdal
59.479,6.276,Sand,Rogaland,Norway,Suldal
61.069,6.934,Fresvik,Vestland,Norway,Vik
61.059,7.819,Borgund,Vestland,Norway,Lærdal
61.293,5.044,Florø,Sogn og Fjordane,Norway,
61.583,5.028,Florø,Vestland,Norway,Kinn
61.659,5.947,,,,
61.918,6.039,Nordfjordeid,Vestland,Norway,Stad
61.108,6.139,Ortnevik,Vestland,Norway,Høyanger
61.158,7.141,,,,
61.576,6.49,Skei,Vestland,Norway,Sunnfjord
61.788,6.183,Sandane,Vestland,Norway,Gloppen
61.829,6.104,,,,
61.007,8.091,,,,
61.311,7.818,Øvre Årdal,Vestland,Norway,Årdal
61.478,7.034,,,,
61.771,5.299,Svelgen,Vestland,Norway,Bremanger
62.574,9.646,Oppdal,Trøndelag,Norway,Oppdal
63.328,10.273,Melhus,Sør-Trøndelag,Norway,
63.238,10.435,Klæbu,Sør-Trøndelag,Norway,
63.918,10.415,,,,
64.401,10.455,Seter,Trøndelag,Norway,Osen
62.672,9.198,Lønset,Trøndelag,Norway,Oppdal
62.894,11.863,,,,
64.1,10.529,,,,
63.847,8.467,Hitra,Sør-Trøndelag,Norway,
78.923,11.933,Ny-Ålesund,,Norway,
59.887,9.059,Hovin,Telemark,Norway,Tinn
59.839,8.179,Rauland,Telemark,Norway,Vinje
59.603,8.713,,,,
59.406,8.476,Kviteseid,Telemark,Norway,Kviteseid
59.138,9.65,Stokke,Vestfold,Norway,
59.183,9.567,Andebu,Vestfold,Norway,
59.815,8.136,Rauland,Telemark,Norway,Vinje
59.648,8.377,Åmotsdal,Telemark,Norway,Seljord
69.601,17.837,,,,
69.677,18.913,Tromsø,Troms,Norway,
70.014,19.578,Hansnes,Troms,Norway,Karlsøy
69.789,20.955,Sørkjosen - Reaššegeahči - Rässikäinen,Troms,Norway,Nordreisa
69.833,21.884,,,,
58.151,8.053,Søgne,Vest-Agder,Norway,
58.318,7.594,,,,
58.788,7.35,Ljosland,Agder,Norway,Åseral
58.132,7.039,Lyngdal,Agder,Norway,Lyngdal
58.664,6.709,Tonstad,Agder,Norway,Sirdal
59.23,10.348,Nøtterøy,Vestfold,Norway,
59.978,10.978,Skjetten,Akershus,Norway,Lillestrøm
59.625,9.953,Sande,Vestfold,Norway,
60.803,11.203,Løten,Hedmark,Norway,
60.563,6.932,Ulvik,Vestland,Norway,Ulvik
62.288,7.217,,,,
68.421,17.48,,,,
68.648,15.283,,,,
59.231,10.963,Rakkestad,Østfold,Norway,
63.424,10.533,Trondheim,Trøndelag,Norway,Ranheim
59.567,9.211,Yli,Telemark,Norway,Notodden
66.9,13.633,Reipå,Nordland,Norway,Meløy
62.083,9.117,Dombås,Innlandet,Norway,Dovre
62.117,9.283,,,,
61.183,11.367,,,,
59.943,10.721,Oslo,,Norway,Blindern
27.7,85.367,Kathmandu,Bāgmatī,Nepal,
26.983,87.35,Dharān,Kosī,Nepal,
5.453,-55.188,Domburg,Wanica,Suriname,
12.1,-85.367,Juigalpa,Chontales,Nicaragua,
12.141,-86.168,Managua,Managua,Nicaragua,
-35.1,173.267,Kaitaia,Northland,New Zealand,
-38.65,177.983,Gisborne,Gisborne,New Zealand,
-40.9,174.983,Lower Hutt,Wellington,New Zealand,
-46.417,168.333,Invercargill,Southland,New Zealand,
-29.25,-177.917,,,,
-39.017,174.183,New Plymouth,Taranaki,New Zealand,
-42.717,170.983,Greymouth,West Coast,New Zealand,
-52.55,169.167,,,,
-37.0,174.8,Auckland,Auckland,New Zealand,
-41.333,174.8,Wellington,Wellington,New Zealand,
-42.417,173.7,Kaikoura,Canterbury,New Zealand,
-43.489,172.532,Christchurch,Canterbury,New Zealand,
-50.483,166.3,,,,
-22.017,-60.6,Mariscal José Félix Estigarribia,Boquerón,Paraguay,
-22.283,-57.933,Puerto Casado,Alto Paraguay,Paraguay,
-23.43,-57.417,Concepción,Concepción,Paraguay,
-27.3,-55.9,Encarnación,Itapúa,Paraguay,
-22.6,-55.833,Pedro Juan Caballero,Amambay,Paraguay,
-23.5,-58.783,Pozo Colorado,Presidente Hayes,Paraguay,
-24.75,-58.833,,,,
-24.067,-57.083,San Pedro de Ycuamandiyú,San Pedro,Paraguay,
-24.667,-56.433,San Estanislao,San Pedro,Paraguay,Santa Barbara
-24.033,-54.35,Salto del Guairá,Canindeyú,Paraguay,
-25.24,-57.519,Asunción,Asunción,Paraguay,
-25.633,-57.133,Itá,Central,Paraguay,
-25.767,-56.433,Coronel Oviedo,Caaguazú,Paraguay,
-25.467,-56.4,Villarrica,Guairá,Paraguay,
-26.85,-58.317,Pilar,Ñeembucú,Paraguay,
-26.667,-57.15,San Ignacio,Misiones,Paraguay,
-26.183,-56.367,Caazapá,Caazapá,Paraguay,
-26.933,-55.2,Aristóbulo del Valle,Misiones,Argentina,
-3.783,-73.3,Iquitos,Loreto,Peru,
-6.2,-77.85,Chachapoyas,Amazonas,Peru,
-6.5,-76.367,Tarapoto,San Martín,Peru,
-16.332,-71.567,Arequipa,Arequipa,Peru,
-3.553,-80.381,Tumbes,Tumbes,Peru,
-4.577,-81.254,Talara,Piura,Peru,
-5.206,-80.616,Piura,Piura,Peru,
-5.894,-76.118,Yurimaguas,Loreto,Peru,
-6.787,-79.828,Chiclayo,Lambayeque,Peru,
-7.139,-78.489,Cajamarca,Cajamarca,Peru,
-7.169,-76.729,Juanjuí,San Martín,Peru,
-8.081,-79.109,Trujillo,La Libertad,Peru,
-8.378,-74.574,Pucallpa,Ucayali,Peru,
-9.15,-78.524,Chimbote,Ancash,Peru,
-9.133,-75.95,Tingo María,Huánuco,Peru,
-9.347,-77.598,Huaraz,Ancash,Peru,
-9.879,-76.205,Huánuco,Huánuco,Peru,
-12.022,-77.114,Lima,Lima,Peru,
-12.614,-69.229,Puerto Maldonado,Madre de Dios,Peru,
-13.155,-74.204,Ayacucho,Ayacucho,Peru,
-13.536,-71.939,Cusco,Cusco,Peru,
-13.745,-76.22,Pisco,Ica,Peru,
-15.467,-70.158,Juliaca,Puno,Peru,
-18.053,-70.276,Tacna,Tacna,Peru,
33.867,70.083,Parachinar,Khyber Pakhtunkhwa,Pakistan,
31.35,69.467,Zhob,Balochistān,Pakistan,
31.55,74.333,Lahore,Punjab,Pakistan,
28.883,64.4,Dalbandin,Chagai District,Pakistan,Dalbandin Tehsil
35.3,75.683,Hussain Abad,Gilgit-Baltistan,Pakistan,Skardu Tehsil
35.567,71.783,Chitral,Khyber Pakhtunkhwa,Pakistan,
33.994,71.515,Peshawar,Khyber Pakhtunkhwa,Pakistan,
33.617,73.099,Rawalpindi,Punjab,Pakistan,
32.05,72.667,Sargodha,Punjab,Pakistan,
32.933,73.717,New Mirpur,Azad Kashmir,Pakistan,
32.5,74.533,Sialkot City,Punjab,Pakistan,
31.909,70.897,Dera Ismail Khan,Khyber Pakhtunkhwa,Pakistan,
30.251,66.938,Quetta,Balochistān,Pakistan,
30.203,71.419,Multan,Punjab,Pakistan,
29.883,69.717,,,,
29.033,66.583,Kalat,Balochistān,Pakistan,
28.817,62.75,Nok Kundi,Chagai District,Pakistan,Nok Kundi Tehsil
28.284,68.45,Jacobabad,Sindh,Pakistan,
28.65,70.683,Khanpur,Punjab,Pakistan,
26.955,64.133,Panjgur,Panjgur District,Pakistan,Panjgur Tehsil
27.833,66.633,Khuzdar,Balochistān,Pakistan,
26.219,68.39,Nawabshah,Sindh,Pakistan,
25.068,61.805,Gwadar,Balochistān,Pakistan,
25.29,63.344,Pasni Tehsil,Gwadar District,Pakistan,
25.383,68.417,Hyderabad City,Sindh,Pakistan,
25.517,69.783,Umarkot,Sindh,Pakistan,
24.907,67.161,Karachi,Sindh,Pakistan,
54.75,17.533,Lębork,Pomorskie,Poland,
52.25,22.25,Siedlce,Mazowieckie,Poland,
54.167,19.433,Elbląg,Warmińsko-Mazurskie,Poland,
53.4,14.617,Police,Zachodniopomorskie,Poland,
53.1,23.167,Białystok,Podlaskie,Poland,
52.421,16.826,Poznań,Wielkopolskie,Poland,
52.166,20.967,Warsaw,Mazowieckie,Poland,
51.103,16.886,Wrocław,Dolnośląskie,Poland,
51.55,23.533,Włodawa,Lubelskie,Poland,
50.078,19.785,Kraków,Małopolskie,Poland,
38.52,-28.63,Horta,Azores,Portugal,
32.63,-16.9,Funchal,Madeira,Portugal,
38.717,-9.15,Lisbon,Lisboa,Portugal,
38.017,-7.867,Beja,Beja,Portugal,
41.8,-6.733,Bragança,Bragança,Portugal,
39.455,-31.131,Santa Cruz das Flores,,Portugal,Santa Cruz das Flores
37.741,-25.698,Ponta Delgada,Azores,Portugal,
36.971,-25.171,Vila do Porto,Azores,Portugal,
32.683,-16.767,Santa Cruz,Madeira,Portugal,
33.073,-16.35,Vila de Porto Santo,Madeira,Portugal,
40.15,-8.467,Coimbra,Coimbra,Portugal,
37.014,-7.966,Loulé,Faro,Portugal,
38.533,-7.9,Évora,Évora,Portugal,
39.833,-7.483,Castelo Branco,Castelo Branco,Portugal,
38.73,-27.322,Angra do Heroísmo,Azores,Portugal,
-9.383,147.217,Port Moresby,National Capital,Papua New Guinea,
-3.584,143.669,Wewak,East Sepik,Papua New Guinea,
-2.05,147.417,Lorengau,Manus,Papua New Guinea,
-6.57,146.726,Lae,Morobe,Papua New Guinea,
-2.567,150.817,Kavieng,New Ireland,Papua New Guinea,
-10.317,150.333,Alotau,Milne Bay,Papua New Guinea,
-4.333,152.367,Rabaul,East New Britain,Papua New Guinea,
7.45,134.5,Koror,,Palau,
7.033,134.267,Kloulklubed,Peleliu,Palau,
7.333,134.483,Melekeok,Melekeok,Palau,
11.895,-15.654,Bissau,Bissau,Guinea-Bissau,
11.583,-15.483,Bolama,Bolama/Bijagós,Guinea-Bissau,
25.261,51.565,Doha,Ad Dawḩah,Qatar,
-20.887,55.51,Saint-Denis,,Reunion,
43.333,21.9,Niš,Niš,Serbia,
44.8,20.467,Belgrade,Beograd,Serbia,
45.333,19.85,Novi Sad,Novi Sad,Serbia,
7.267,168.833,Airok,Ralik Chain,Marshall Islands,
7.059,171.557,Majuro,Majuro,Marshall Islands,
5.921,169.643,Jabor,Ralik Chain,Marshall Islands,
7.136,171.041,Majuro,Ratak Chain,Marshall Islands,
6.083,171.733,Mili,Ratak Chain,Marshall Islands,
11.223,169.843,Utirik,Ratak Chain,Marshall Islands,
9.467,170.25,Wotje,Ratak Chain,Marshall Islands,
8.733,167.733,Kwajalein,Ralik Chain,Marshall Islands,
7.083,171.383,Majuro,Ratak Chain,Marshall Islands,
46.133,21.35,Arad,Arad,Romania,
45.133,26.85,Buzău,Buzău,Romania,
44.2,27.333,Călăraşi,Călăraşi,Romania,
46.783,23.567,Cluj-Napoca,Cluj,Romania,
44.633,22.633,Drobeta-Turnu Severin,Mehedinţi,Romania,
46.533,26.917,Bacău,Bacău,Romania,
47.68,26.67,Botoşani,Botoşani,Romania,
44.517,26.083,Bucharest,Bucureşti,Romania,
45.42,22.25,Reşiţa,Caraş-Severin,Romania,
46.93,25.92,Piatra Neamţ,Neamţ,Romania,
44.22,28.63,Constanţa,Constanţa,Romania,
44.23,23.87,Craiova,Dolj,Romania,
45.867,22.9,Deva,Hunedoara,Romania,
45.5,28.02,Galaţi,Galaţi,Romania,
47.167,27.633,Iaşi,Iaşi,Romania,
46.367,25.733,Miercurea-Ciuc,Harghita,Romania,
47.783,23.933,Baia Mare,Maramureş,Romania,
45.1,24.37,Râmnicu Vâlcea,Vâlcea,Romania,
44.1,24.983,Alexandria,Teleorman,Romania,
45.8,24.15,Sibiu,Sibiu,Romania,
45.183,28.817,Tulcea,Tulcea,Romania,
47.688,26.354,Suceava,Suceava,Romania,
47.15,24.5,Bistriţa,Bistriţa-Năsăud,Romania,
45.81,21.338,Timişoara,Timiş,Romania,
45.45,25.45,Braşov,Braşov,Romania,
45.167,29.733,,,,
18.367,121.633,Aparri,Cagayan,Philippines,
14.517,121.0,Manila,Manila,Philippines,
14.633,121.017,Quezon City,Quezon,Philippines,
13.133,123.733,Legazpi City,Albay,Philippines,
8.367,126.333,Bislig,Surigao del Sur,Philippines,
6.9,122.067,Zamboanga City,Zamboanga,Philippines,
18.183,120.533,Laoag,Ilocos Norte,Philippines,
9.8,125.5,Surigao,Surigao del Norte,Philippines,
20.8,121.85,Basco,Batanes,Philippines,
20.433,121.967,Basco,Batanes,Philippines,
17.555,120.356,Vigan,Ilocos Sur,Philippines,
17.638,121.731,Tuguegarao,Cagayan,Philippines,
16.083,120.35,San Carlos City,Pangasinan,Philippines,
16.375,120.62,Baguio City,Baguio,Philippines,
15.467,120.95,Cabanatuan City,Nueva Ecija,Philippines,
13.576,124.206,Virac,Catanduanes,Philippines,
9.664,123.853,Tagbilaran City,Bohol,Philippines,
10.308,123.979,Cebu City,Cebu,Philippines,
14.55,120.983,Caloocan City,Caloocan,Philippines,
18.441,-66.659,Arecibo,Puerto Rico,Puerto Rico,
18.407,-66.76,Vega Baja,Puerto Rico,Puerto Rico,
18.477,-67.144,Mayagüez,Puerto Rico,Puerto Rico,
18.508,-67.112,Aguadilla,Puerto Rico,Puerto Rico,
18.222,-66.057,San Juan,Puerto Rico,Puerto Rico,
18.387,-65.998,Bayamón,Puerto Rico,Puerto Rico,
18.081,-67.139,Yauco,Puerto Rico,Puerto Rico,
18.338,-66.471,Ponce,Puerto Rico,Puerto Rico,
18.133,-66.145,Carolina,Puerto Rico,Puerto Rico,
18.339,-65.655,Trujillo Alto,Puerto Rico,Puerto Rico,
18.292,-66.116,Caguas,Puerto Rico,Puerto Rico,
18.481,-66.808,Manatí,Puerto Rico,Puerto Rico,
18.487,-66.821,Isabela,Puerto Rico,Puerto Rico,
18.223,-65.916,Guaynabo,Puerto Rico,Puerto Rico,
18.038,-67.053,Hormigueros,Puerto Rico,Puerto Rico,
18.042,-67.028,San Germán,Puerto Rico,Puerto Rico,
18.256,-67.004,Sabana Grande,Puerto Rico,Puerto Rico,
18.273,-66.888,Cabo Rojo,Puerto Rico,Puerto Rico,
18.292,-66.888,San Sebastián,Puerto Rico,Puerto Rico,
18.393,-67.107,Puerto Real,Puerto Rico,Puerto Rico,
18.217,-67.117,Guánica,Puerto Rico,Puerto Rico,
18.032,-66.6,Coamo,Puerto Rico,Puerto Rico,
18.047,-66.651,Utuado,Puerto Rico,Puerto Rico,
18.037,-66.602,Aibonito,Puerto Rico,Puerto Rico,
18.012,-66.587,Juana Díaz,Puerto Rico,Puerto Rico,
18.3,-67.234,Añasco,Puerto Rico,Puerto Rico,
18.363,-67.25,Rincón,Puerto Rico,United States,
18.319,-67.218,,,,
18.406,-66.087,Levittown,Puerto Rico,Puerto Rico,
18.392,-66.02,Fajardo,Puerto Rico,Puerto Rico,
18.45,-66.077,Cataño,Puerto Rico,Puerto Rico,
18.368,-66.988,,,,
18.436,-66.168,Candelaria,Puerto Rico,Puerto Rico,
18.36,-66.03,Humacao,Puerto Rico,Puerto Rico,
18.268,-66.79,Peñuelas,Puerto Rico,Puerto Rico,
18.122,-66.498,Cayey,Puerto Rico,Puerto Rico,
18.142,-65.46,Luquillo,Puerto Rico,Puerto Rico,
18.175,-66.798,,,,
17.956,-66.222,Guayama,Puerto Rico,Puerto Rico,
18.128,-66.264,Dorado,Puerto Rico,Puerto Rico,
18.349,-66.752,Arecibo,Puerto Rico,United States,
18.472,-67.116,,,,
18.381,-67.157,,,,
18.084,-66.655,Santa Isabel,Puerto Rico,Puerto Rico,
18.336,-66.667,Vega Alta,Puerto Rico,Puerto Rico,
17.973,-66.946,,,,
18.396,-66.924,San Sebastián,Puerto Rico,United States,Guajataca
17.978,-66.088,Juncos,Puerto Rico,Puerto Rico,
18.216,-67.088,Mayagüez,Puerto Rico,United States,
18.151,-66.772,,,,
18.465,-67.052,,,,
